Date,Username,User tag,Content,Mentions,Reply to
"2025-10-15,17:14:03",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка приняла жест со стороны мужчины, садясь на стул. После того как и мужчина сел напротив него к ним поднесли меню и девушка не особо понимая строения блюд заказала простой игристый напиток(вино), да и есть ей особо не хотелось. После того как официант выслушал и сорна(если тот что-то закажет он оставил их наедине). Девушка с интересом разглядывала помещение, попутно спрашивая:
|-----------------------------------------------------------------------------|

—Здесь весьма красиво. И не верится что люди за столько времени научились все это делать. Помню как ещё вчера она только научились шить одежду, а тут уже совершенно другие люди... Как же дети быстро растут.

|-----------------------------------------------------------------------------|",samin__,1428012988258058261
"2025-10-15,17:43:14",samin__,#0,"— Сорналиэль Алэтос —

Алэтос не особо и хотел есть. Это ему попросту было не нужно. Ни запаха, не вкуса он не чувствовал. В своё время это было крайне полезно при противостоянии ядам. От чего мужчина решил ничего не заказывать. Когда прозвучал бред от девушки глаза мужчины сверкнули и он недовольно сказал:

— Всё что делают люди сопряжено с страданием себе подобных. Например то вино что ты заказала. Готов поспорить оно сделано при помощи рабочих, которые работают через каторжный труд, чтобы такие как мы просто пользовались этим. Это другой мир, но уверен что человеческая натура во всех мирах одинакова...",biokoff,1428023122657017956
"2025-10-15,17:48:55",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка понимающе кивнула, после чего сложила руки на своих ногах, говоря:
|-----------------------------------------------------------------------------|

—Быть может оно и так, но разве это плохо? Их боль сопровождается оплатой их трудов, а она в свои очередь помогает им прокормить их близких. Страдания ради свои родных, звучит не так уж и плохо, как по мне.

|-----------------------------------------------------------------------------|",samin__,1428030463783473282
"2025-10-15,18:09:28",samin__,#0,"— Сорналиэль Алэтос —

Алэтос слегка отклонился на стуле и сказал:

— Если бы это было так... человечество было бы достойным. Как правило простые рабочие горбатятся за гроши, совершенно не соответствующие труду, а большая часть денег идёт в карман знати. Это тот порядок что создали людишки и... который я разрушил у себя в мире",biokoff,1428031896755114168
"2025-10-15,18:42:40",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка хмыкнула, после чего ей принесли её вино и начиная попивать приятный на вкус напиток она улыбнулась, говоря:
|-----------------------------------------------------------------------------|

—Человечество не лишено греха, но разве это не делает их ""личностями""? Меня лично устраивает их порядок, ведь мне симпатичны люди в любых их вариациях. Они прекрасны, даже когда совершают ошибки.

|-----------------------------------------------------------------------------|",samin__,1428037067073388674
"2025-10-15,18:42:46",biokoff,#0,,,
"2025-10-15,18:49:45",samin__,#0,"— Сорналиэль Алэтос —

Алэтос тоже налил себе напиток. Немного повертев его в руке, он сделал глоток и... ничего не почувствовал. Казалось у него и вовсе не было желудка. Хотя... этого он доподлинно не знал. Слегка придвинувшись к столу, император посмотрел прямо... эм... в повязку девушки и сказал:

— И чем же они прекрасны? Лишь пьют, едят и беспорядочно размножатся, попутно угнетая себе подобных. Возможно в твоём мире люди совсем другие? Они никогда не хотели убивать и порабощать себе подобных?",biokoff,1428045423851081789
"2025-10-15,19:56:40",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка спокойно наслаждалась напиток, как речь парня снова попыталась задеть её представления о людях, отчего она с непониманием посмотрела на него, говоря:
|-----------------------------------------------------------------------------|

—Люди из раза в раз не имея никаких сил двигаются дальше, не сдаваясь и развиваясь, отчего мне они и симпатичны. Убивать и вправду многие хотели, но все решалось разговором, а о порабощении и речи не было при мне... Но судя по словам дитя, сейчас моя вера затуманены жадными королями, что прикрываются моим именем, дабы вести свою волю ей....

/Осознавая, что её идеальный мир не такой уж и идеальный она немного повесила голову. С грустью вздыхая от понимания./

|-----------------------------------------------------------------------------|",samin__,1428047204530126929
"2025-10-15,20:23:48",samin__,#0,"— Сорналиэль Алэтос —

Мужчина улыбнулся от ответа. Его особенно позабавила реакция осознания, от чего он взял бутылку и наполнил бокалы. После чего взяв свой он сказал:

— Думаю миры не так уж и сильно отличаются друг от друга. Во всяком случае в этом плане. Не зря я что-то увидел в тебе. У нас весьма похожая судьба. Ты же хотела меня ""изучить""? Думаю ты уже преуспеваешь. Человек это низменный вид, что ничего из себя не представляет, но отдельные представители хотят чтобы весь мир стелился перед их ногами. Для того чтобы таких не было, в наших мирах и существовали такие как ты и я. Хм...

Император слегка задумался делая глоток напитка, а после сказал:

— Да... возможно и такое. Скорее всего спустя время моего отсутствия ублюдки захотят занять моё место и прибрать всё к рукам. Мы являемся потолком для таких ""людей"", которые хотят всё больше и больше, не допуская их до господства. Только вот похоже ты упустила эту нить, а я в данный момент на пути к этому

— Люди могут походить на достойных существ только когда боятся таких как мы. Сильные трепещут, а слабые ликуют при нашем виде. Такова моя истина",biokoff,1428064046480883796
"2025-10-15,21:51:32",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка выслушала сторону Сорна и как бы она не хотела возрозить, но язык на это не поворачивался, очтего она отпив ещё немного из бакала сказала:
|-----------------------------------------------------------------------------|

—Я... Ах, да возможно ты прав. Люди всегда стремились к чему-то новому, знаниям, силе...и власть входит в их идеалы. Если мирам нужна наша сила, чтобы в ней было равновесие, то я готова пожертвовать собой, ради мира и счастья моих людей. Я не хочу, чтобы люди винили в других людей в несчастьях, ведь тогда смысл моей веры канет в лету. Звёзды охорят мирскую твердь вновь, а люди лишь кивнут, принимая свою смерть...

|-----------------------------------------------------------------------------|",samin__,1428070874736754808
"2025-10-16,11:18:52",samin__,#0,"— Сорналиэль Алэтос —

Алэтоса порабовало осознание девушки. От чего он показательно сделал ещë один глоток и сказал:

— Жертвовать собой... хах... тут ты попала в самую истину. Мой народ даже умереть мне не позволяет. Восточнно опозиции, попытки свержения, недовольные, а теперь ещë и хворь... я не претиндую что мой способ правления правильный. Наоборот, он ели как держится, просто от одного факта существования моей фигуры. Но, оно работает. Все равны перед законом потому что я закон. За убийство ты получишь мгновенную казнь, за нарушение договора, казнь, за угрозы казнь ну и так далее

— Ничего так не преструняет людей, как страх собственной кончины, особенно, если она гарантированна и неотвратима. Но пока один человек боится справедливого провосудия, остальные могут мирно спать, зная что на них никто не нападëт и не заберëт их спокойствие

— А ты. Что ты собираешься делать, когда вернëшься в свой ныне прогнивший мир?",biokoff,1428092951472509141
"2025-10-16,18:20:34",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка задумалась над словами мужчины. Весьма жестокий способ решения проблем, но действиный... Она чуть задержала взгляд на бокале, после выдохнула, говоря:
|-----------------------------------------------------------------------------|

—Мне нужно будет поговорить с теми, кто прекрывается моим именем и убедить их так не делать, лбблой ценной. От этого зависит равновесие мира, от их лжи мои дети занимаются не пойми чем... Хмм, но я против насилия без нужды. Да у меня есть сила, чтобы стереть хоть весь мир, но зачем её использовать на уничтожение, если она предназначена для защиты? Я не вижу смысла опускать до них, решая все силой...

|-----------------------------------------------------------------------------|",samin__,1428296123784626227
"2025-10-16,18:31:33",samin__,#0,"— Сорналиэль Алэтос —

Мужчина слегка цикнул и совершенно без эмоционально сказал:

— Уничтожение всех помех, это единственный выход который я нашёл. Хотя... признаться это один из первых подходов который я использовал и... он сработал. Думаю ты поняла мой замысел, однако тебе всё ещё нужно увидеть во что превратили вредители твой мир. Только...

Тут император усмехнулся и сказал:

— Хе... только не разнеси пол мира от их реакции. Я уже вижу что будет, но надеюсь что ошибаюсь

После намёка, мужчина допил свой бокал и посмотрел на девушку говоря:

— Но это всё бесполезно, пока мы застряли здесь. Может начнём искать выход? А то на Вероника я особых ставок делать не намерен. Есть идеи как вернуться в междумирье?",biokoff,1428402248521748480
"2025-10-16,21:45:11",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка думала продолжить беседу, отпив ещё глоток вина как вдруг она резко дрогнула, говоря более серьезно и без эмоций:
|-----------------------------------------------------------------------------|

—Дурное знамение произошло. Я потеряла связь с дитя... Как я попала сюда я с трудом но чувствовала её, а сейчас я потеряла всякий контакт с ней... Нам нужно выбираться, причем быстро.

-Из идей могу лишь сказать, что скорее всего единственное что испускает магию и должен быть портал. Но искать его, все равно что иголку в итоге сена... Я чувствую себя загнанной в ловушку...

|-----------------------------------------------------------------------------|",samin__,1428405012102385795
"2025-10-16,22:14:39",samin__,#0,"— Сорналиэль Алэтос —

Сорналиэль слегка приподнял бровь и невозмутимо сказал:

— Не время предаваться панике и бессилию. Покуда в нас теплится мана, мы можем найти выход от сюда. Я уверен что разлом уже был замечен людьми этого мира, нам просто найти знающего человека, что в курсе дел этих окрестностей. Ну и убедить его поделиться информацией. Сейчас стоит только вопрос с чего бы начать...

Сказав это, Алэтос начал чесать подбородок думая как всё это провернуть... хм... может просто устроить беспорядки?
*Мива могла почувствовать что тьма что испускает мужчина стала больше*",biokoff,1428453740595122216
"2025-10-17,01:16:02",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка тут же опомнилась приметив сгущение тьмы вокруг, недовольно продвигая парня взглядом и говоря:
|-----------------------------------------------------------------------------|

—Если вы опять задумала ""злобное"" решение проблем, боюсь я хочу вас огорчить, я скорее всего помещаю вам это исполнить. Почему бы нам попросту не поспрашивать округу, на наличие чего-то странного?

|-----------------------------------------------------------------------------|",samin__,1428461156166799411
"2025-10-17,10:55:29",samin__,#0,"— Сорналиэль Алэтос —

Услышав слова девушки, Алэтос перестал чесать подбородок и сказал:

— Так тоже можно, но не так эффективно...

Сказав это, тьмы стало чуть меньше, но всë ещë больше обычного. Кажется он всë ещë не отпустил эту идею

Подняв руку, Алэтос подозвал официанта и сказал:

— Можете нас рассчитать? И да, не подскажете где тут можно найти что-то необычное. Вы понимаете о чëм я?

Алэтос имел ввиду информацию, но как его слова воспримет официант?",biokoff,1428506804610011319
"2025-10-18,18:03:30",biokoff,#0,"—Мива/Официант—
|-----------------------------------------------------------------------------|
Девушка допив вино в своём стакане поставила его на стол и официант забрав пустую посуду и бутылку вина назвал сумму и получив её от мужчины тот услышал вопрос, с непониманием отвечая:
|-----------------------------------------------------------------------------|

—Необычное? Я не особо понимаю о чем вы. Но если вы хотите больше узнать о наших землях, я думаю вам стоит сходить к графу и у него все разузнать. Больше чем он, никто не знает по этим землям.

|-----------------------------------------------------------------------------|",samin__,1428652625708187729
"2025-10-18,22:17:12",samin__,#0,"— Сорналиэль Алэтос —

Сорналиэль был несказано счастлив что в этом мире есть нормальные люди что понимают его речи (на самом деле ему просто повезло, но не будем говорить ему об этом). Встав из-за стола, мужчина вновь обратился к официанту:

— Великолетно! Подскажите как его найти?

Тьма вокруг мужчины вновь стала сильнее, даже чем в первый раз. Что же он такое задумал?",biokoff,1429122728971206697
"2025-10-18,23:34:35",biokoff,#0,"—Официант—
|-----------------------------------------------------------------------------|
Парень немного не понимал этого господина, но похоже он не был обучен местному этикету, что означало, что он из дальних стран и тот спокойно улыбнувшись сказал:
|-----------------------------------------------------------------------------|

—Вам следует пройти в спальный район, сейчас семья графа остановилась у дворянина местных земель. Это самый большой дворец вокруге, ни с чем не спутаете.

|-----------------------------------------------------------------------------|",samin__,1429186573789827104
"2025-10-19,01:09:53",samin__,#0,"— Сорналиэль Алэтос —

Алэтос кивнул на слова официанта, а после посмотрел на свою спутницу и сказал:

— Думаю нам пора. Давай встретимся с графом этих земель. Ему ты и сможешь задать интересующие тебя вопросы

После сказанного, мужчина подождал Миву, а после выдвинулся в спальный район ища ""дворец"". Тьма по немногу нарастала всё больше и больше с каждым его шагом.

*Мда... как всегда правители живут во дворцах. Из мира в мир ничего не меняется... пока народ живёт за гранью, они спускают столько средств на фарс, который даже неудобен для жизни. Нет, правда, это ужасное место для жизни. Сорналиэль мог передвигаться по нему только при помощи телепортации, иначе ушёл бы целый день чтобы сделать простое действие. Нужно посмотреть что это за дворяне такие в иных мирах... правда... особых надежд питать не приходится*",biokoff,1429206049990250496
"2025-10-22,04:51:47",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
И вот девушка следом за злым господином стала осматривать округу, на наличие выделяющего здания и что же, долго искать не пришлось, ведь особняк с большим железным забором, садом и множество зданий внутри уж сильно выделялся в спальном районе, с простыми частными домами( https://discord.com/channels/1375373423760511048/1425591368356466799/1430372277916274688 ). Заприметив его девушка обратилась к <@&1410774078138093699> :
|-----------------------------------------------------------------------------|

—Так, выглядит подходяще и какой план вы придумали, надеюсь ничего жестокого?

|-----------------------------------------------------------------------------|",samin__,1429230032630448138
"2025-10-22,10:08:10",samin__,#0,"— Сорналиэль Алэтос —

Мужчина молчал большую часть пути. Его слегка заворожило зрелище, что пристало пред его взором. Люди! Много людей, везде и всюду. Они выглядели куда счастливые чем в памяти императора, хотя и были редкие исключения

Он осматривал каждого прохожего, каждое здание и даже тротуарную плитку, что простиралась в даль понимая что всë это сделано без магии. Каждый кирпичик сделан и положен человеком

Это осознание погрузило мужчину в глубокие раздумья, от чего если бы не Мива, он бы скорее всего прошëл особняк. Однако когда его окликнули, его взгляд устремился на весьма выделяющееся строение, а сам мужчина сказал себе под нос:

— И вправду выделяется...

Повернувшись к Миве, Алэтос не понимающе посмотрел на неë и сказал:

— Я до сих пор не понимаю твоего мировоззрения, однако предположу что по твоим меркам ""не жестоких"" методов у меня нет

*Слова расходились с происходящим, ведь от чего-то тьмы вокруг мужчины стало даже меньше, чем было до попадания в этот мир*",biokoff,1430373037622169871
"2025-10-22,16:25:30",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка немного замешкалась отвечать парню, отчего-то её эмоциональное состояние стало более шатким после того сладкого напитка. Неужто он как-то затуманил её мысли? Чем это её напоили... Она с грустью посмотрела в сторону мужчины, говоря:
|-----------------------------------------------------------------------------|

—Все хорошо, я просто не хочу, чтобы вы попали в неприятности. Не хотелось бы, чтобы наша маленькое знакомство, столь быстро прервалась из-за нашего непонимания этого мира.

|-----------------------------------------------------------------------------|",samin__,1430452658979995681
"2025-10-22,17:20:08",samin__,#0,"— Сорналиэль Алэтос —

Мужчина слегка расслабился и холодно произнёс:

— В мире без магии **никто **не сможет помешать нам...

После мужчина развернулся и молча пошёл в сторону железных ворот говоря:

— Раз это знать, возможно они знают ""Дворянина""? У меня нет порочных мыслей по отношению к нему, хотя его мировоззрение изрядно ""добродушное"". Либо его мир столь прекрасен, либо просто он сам по себе безумец. А его ли это мир? Сколь это возможно? Ну... не столь важно. Предлагаю упомянуть его фигуру в разговоре просто между делом...",biokoff,1430547616923385987
"2025-10-22,20:59:32",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка следуя за мужчиной, уточнила:
|-----------------------------------------------------------------------------|

—И как же мы его представим, попросту ""Дворянин""?, я не уверена что они нас поймут... И если это его мир, разве тут не должны быть его владения?

|-----------------------------------------------------------------------------|",samin__,1430561368553033869
"2025-10-22,23:39:14",samin__,#0,"— Сорналиэль Алэтос —

Алэтос об этом не думал. Хм... да и он с этим человеком крайне мало взаимодействовал... как же:

— Большой, упитанный, лысый, любит называть себя по титулу и крайне заносчивый. Думаю этих признаков хватит

Сказав это, мужчина подошёл к воротам и принялся искать глазами колокол, чтобы известить о своём прибытии",biokoff,1430616583037780080
"2025-10-23,23:07:28",biokoff,#0,"—Мива/Ким—
|-----------------------------------------------------------------------------|
Девушка кивнула на слова мужчины идя следом за ним и как тот нашел колокольчик у ворот и дёрнул за него у входа появилась массивная на вид леди дворецкий( https://discord.com/channels/1375373423760511048/1430230537192210634/1430236466155618434 ), что увидев компанию серьезно спросила:
|-----------------------------------------------------------------------------|

—Кто такие и с какой целью вы хотите проникнуть внутрь?

|-----------------------------------------------------------------------------|",samin__,1430656770975469699
"2025-10-24,01:15:59",samin__,#0,"— Сорналиэль Алэтос —

Мужчина не желал лгать или юлить. Это было не в его правилах, однако он прикинул, что если бы пару дней назад к нему пришли ""иномирци"", тот сразу же испепелил бы их за враньë. Понимая это, Алэтос решил умолчать об этом моменте, во всяком случае пока что:

— Здраствуйте, мы прибыли из далëких земель, однако попали сюда не по своей воле, от чего местные посоветовали мне с моей... спутницей... обратиться к правителю этих земель, для того чтобы разобраться в ситуации...

Сказано это было крайне сухо и выдавлено. Алэтос сам не верил что это сработает, ведь к себе бы он таких гостей не подпустил",biokoff,1431011164296314912
"2025-10-24,19:27:07",biokoff,#0,"—Мива/Ким—
|-----------------------------------------------------------------------------|
Девушка соглашаясь с речью мужчины кивала, подтверждая его слова. А массивной леди за забором с интересом разглядывала тех а после усмехнулась, говоря:
|-----------------------------------------------------------------------------|

—Ха, возможно он бы мог вам помочь, если бы лорд этих земель сейчас присутствовал, но его здесь нет, отчего советую вам уходить отсюда, пока не поздно. Ведь если мой господин узнает о названных гостях он со всем почтением встретит вас хехе! 

|-----------------------------------------------------------------------------|",samin__,1431043506561880217
"2025-10-24,19:31:55",samin__,#0,"— Сорналиэль Алэтос —

Алэтос не понял, зачем встречать незваных гостей с почестями? В этом мире такие правила? Весьма рабушно если так подумать, но сейчас было не до этого:

— Не стоит, сейчас не время для выказывания почтения. Вы только что сказали о вашем ""господине"". Кому вы прислуживаете, если не лорду этих земель?",biokoff,1431318100623753337
"2025-10-24,20:03:24",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Девушка хмыкнула, говоря:
|-----------------------------------------------------------------------------|

—Хо, я служу отцу супруги лорда, но никак не самому лорду. Просто скажите что вам нужно и я вам отвечу.

|-----------------------------------------------------------------------------|",samin__,1431319306662056129
"2025-10-24,21:21:26",samin__,#0,"— Сорналиэль Алэтос —

🧠 Отец супруги лорда. Как-то далеко от правящей касты, но лучше чем ничего... что же нам нужно? Этот мир столь отсталый, так что начинать беседу о порталах будет бессмысленно. Что он может такого поведать то?🧠

— Для начала где мы оказались? И не происходило ли в данных окрестностях чего-то необычного и необъяснимого?",biokoff,1431327230419796145
"2025-10-25,06:49:18",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Девушка задумчиво провела взглядом по паре, говоря:
|-----------------------------------------------------------------------------|

—Вы на землях графства Риверлайд. А именно дальний городок принадлежащий моего господину под его надзором. Странное? В каком смысле?

|-----------------------------------------------------------------------------|",samin__,1431346868314443938
"2025-10-25,13:12:19",samin__,#0,"— Сорналиэль Алэтос —

Мужчина по не многу стал выстраивать цепочку. 🧠 Есть граф Риверлайд, он заведует этими землями. Сейчас я в дальнем граде его владений, коим заведует отец жены этого самого Риверлайда. Местный наместник выходит? Но Граф это не высший чин... если тут всё схоже с моим миром, значит должен быть ещё Маркиз этих земель и чёртов Герцог, что за ними наблюдает... ну и император или король какой... сословный слой не радует... так и вспоминаю как обезглавливал или лишал титулов всех ублюдков в империи... ладно... судьба этого мира лежит не на моих плечах, так что не буду рарываться в это...🧠

— Что-то странное... хм... как бы сказать? Необъяснимые явления, открытие порталов, исчезновение людей, резкая смена климата, головные боли у людей, несвойственный выход из берегов местных водоёмов. Что-то в этом роде. Что-то странное и несвойственное",biokoff,1431489778108600380
"2025-10-25,13:21:00",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Прислуга хмыкнула, а после спокойно ответила:
|-----------------------------------------------------------------------------|

—Портал? Незнаю ничего о подобном, но мы заметили и вправду странную активность в районе бедняков. Может там и есть ваша странность.

|-----------------------------------------------------------------------------|",samin__,1431586166536278120
"2025-10-25,13:31:06",samin__,#0,"— Сорналиэль Алэтос —

🧠 Значит что такое портал они и вправду не знают... мда... отсталое местечко без маны однако. Район бедняков... какое знакомое однако определение. Район где царит беззаконье? Не так ли? Район на который плевать власти. Легче сделать для сброда отдельный район, чем разбираться с ним... Ладно, там и вправду может быть достаточно много информации. Правда идти туда опасно. Не хочется тратить драгоценную ману на всякий сброд. Но пожалуй придётся почтить низшие слои этого мира своим присутствием 🧠

— Значит район бедняков. Чтож, хорошо. Последний вопрос. Вы случаем не знаете человека, что выше меня? Также он крайне упитанный и лысый. Ещё он вроде как любит представляться как ""дворянин"" скрывая своё имя. А ещё крайне странный и постоянно несёт чушь

-# Мужчине было не в домёк что их буквально послали подальше от этого дома, чтобы глаза не мозолили",biokoff,1431588349746872403
"2025-10-25,13:38:29",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Девушка уже хотела развернуться, ведь свою задачу ""помочь"" им она выполнена как услышала описание... Своего же господина. Та недовольно стала сверлить того взглядом, а после резким движением запрыгнула на забор, а после опустившись перед мужчиной сказала:
|-----------------------------------------------------------------------------|

—Где вы его видели, где он сейчас!?

|-----------------------------------------------------------------------------|",samin__,1431590891113545849
"2025-10-25,13:43:38",samin__,#0,"— Сорналиэль Алэтос —

Алэтос не повёл бровью когда это произошло, но точно понял одно, он попал в яблочко. Только вот... хоть дворянин и наговорил глупостей, он был приятным собеседником, который единственный смог поддерживать разговор на равных. Жалко если на него объявлена охота, так что для начала это нужно выяснить

Мужчина был одного роста с фигурой, что только что перелезла забор, от чего он посмотрел прямо в её глаза и сказал:

— Значит знаете. Это хорошая новость. Однако я не могу сказать где он, ведь не знаю кто спрашивает. Кем вы приходитесь той масивной туше?",biokoff,1431592749190217728
"2025-10-25,15:44:31",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Девушка недовольно скривила лицо, думая уже смазать гаду, но без информации о его местоположении обходиться нельзя, отчего она сжала кулак и сказала:
|-----------------------------------------------------------------------------|

—Я его слуга и дворецкий Ким. Это его поместье и именно он является надлежащим правителем этих территорий... А теперь, говорит, сколько стоит его жизнь? Ты хочешь потребовать выкуп? Ты наверняка знал, что он родственник госпожи и пришел просить выкуп... Так сколько?

|-----------------------------------------------------------------------------|",samin__,1431594045100265624
"2025-10-25,15:48:20",samin__,#0,"— Сорналиэль Алэтос —

Алэтос не понял про что разговор, от чего решил заняться делом. Он просто кивнул говоря:

— Так значит это его поместье? Хм... и вправду его мир выходит. Хорошо, я потом передам ему ваши слова, а пока что у нас дела... так что вынужден откланяться

После сказанного мужчина развернулся и начал уходить в противоположенную сторону от особняка",biokoff,1431624466697556060
"2025-10-25,15:53:23",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Девушка уже думала в мазать гаду, но все же успокоившись расслабила кулак, говоря в след мужчине:
|-----------------------------------------------------------------------------|

—Если вы и вправду знакомы, то знайте, что его не было больше месяца и... Госпожа не находит себе места, если так и продолжиться, возможно она не выдержит. Можете хотя бы это передать?

|-----------------------------------------------------------------------------|",samin__,1431625426794582170
"2025-10-25,16:03:15",samin__,#0,"— Сорналиэль Алэтос —

Алэтос обернулся и как не в чём не бывало сказал:

— Хотя я ранее и упомянул что передам его ваши слова, это будет затруднительно. Нам ещё нужно как-то вернуться, но думаю мы найдём выход. Вы упоминали бедный район. Где он находится?",biokoff,1431626697945645086
"2025-10-25,16:25:14",biokoff,#0,"—Ким—
|-----------------------------------------------------------------------------|
Не понимая ни мотивов, ни слов парня, та указала в сторону запада, говоря:
|-----------------------------------------------------------------------------|

—Вам туда...

|-----------------------------------------------------------------------------|",samin__,1431629182416191668
"2025-10-25,17:49:43",samin__,#0,"— Сорналиэль Алэтос —

Алэтос кивнул говоря:

— Ваше счастье, если более мы не встретимся сэр

После этих слов, мужчина подождал Миву. Идя вместе с ней по улице он молчал думая о своём. 🧠 Странные люди однако в этом мире. Так и не могу понять про что он говорил. Но это и вправду мир Дворянина. Значит разломы и вправду открываются под существо что уже есть в разломе. Видя сколько их в небе, это точно не простое совпадение, а закономерность. Только вот как он стабилизировался и стабилизировался ли? Может ли быть что он просто выкинул меня сюда и закрылся? Хм... нехорошо... маны нет... 🧠",biokoff,1431634714887983125
"2025-10-29,05:07:37",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка идя следом за мужчиной стала осматривать округу, как богатые дома стали медленно сменяться более бедными и со временем давая взору именно тот самый бедный район( https://discord.com/channels/1375373423760511048/1425591368356466799/1432912859247153283 ) с множеством бедняков и звералюдей? Многие из них были на цепях и выглядели неважно... Увидив эту картину лицо девушки скривилась в недовольстве, но она все же промолчала, ищя взглядом что-то странное.
|-----------------------------------------------------------------------------|",samin__,1431655977177976832
"2025-10-29,10:33:22",samin__,#0,"— Сорналиэль Алэтос —

Мужчина вовсе не удивился столь явной смене окружения, скорее чего-то водобного он и ожидал, но... цепи? Странный этот мир однако, но сейчас это было не важно. Где портал? Где Пройдя через выход из этого магией обделëнного мира?

Пройдя так ещë некоторое время, ступив немного в глубь этого района, мужчина обернулся и обратился к Миве:

— А почему у тебя не уменьшается запас маны? Как ты вообще видишь с повязкой на глазах?",biokoff,1432913739014733957
"2025-10-30,07:53:07",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Шли они по себе по улицам и понемногу стали приближаться к малонаселенных пунктам. Возможно здесь и стоит искать что-то необычное. Девушка услышав вопрос спокойно посмотрела в сторону мужчины, говоря:
|-----------------------------------------------------------------------------|

—Мой взор не физичный, а духовный. Я вижу все вокруге по наитию, чувствую окружение как свое собственное я, отчего и не пользуюсь магией ради поддержания чувств, она мне попросту не нужна. 

-Мой взор озарит мир живой лишь при условии мирового порядка и только тогда, я смогу заполучить мирную жизнью, о коей грезят мои дети... Да и я сама...

|-----------------------------------------------------------------------------|",samin__,1432995714148995092
"2025-10-30,10:38:44",samin__,#0,"— Сорналиэль Алэтос —

Мужчина ничего не понял из объяснения спутници. Дух... снова это странное слово. Мужчина не понимал как такогое его значение. Душа, есть ли она на самом деле? В его мире его пытались убить ранив душу, но ничего так и не вышло, от чего это и осталось лишь теорией одного поехавлего

Выслушав вторую фразу мужчина недовольно сказал:

— Понял, так бы и сказала что такого не будет... ну духовное зрение вроде как не тяготит тебя. Мир всегда будет неидиален, покуда в нëм темлется жизнь",biokoff,1433317773987151964
"2025-10-30,15:56:33",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка кивнула и с малой грустью дополнила:
|-----------------------------------------------------------------------------|

—Вы правы, жизнь никогда не будет стоять на месте, отчего добиться мира я никак и не смогу за пару сотен лет, но это единственное что движет мной, ничего мне ничего не остаётся как пытаться, пытаться и пытаться... Простите, наверное это звучит жалко.

|-----------------------------------------------------------------------------|",samin__,1433359453305966633
"2025-10-30,16:01:30",samin__,#0,"— Сорналиэль Алэтос —

Алэтос замедлил шаг и чуть тише обычного сказал:

— Вовсе нет. Мною движет похожие мотивы. Только более реалистичные в условиях мира, которым правят люди. Я сам не знаю от чего живу вот уже 5 сотен лет, однако похоже из огромного нежелания отступать от своего. Я бы и рад уйти, но только когда буду знать что мой мир в надёжных руках и не развалится уже завтра... за 400 лет правления я такого не увидел... а жаль

После мужчина мечтательно поднял голову и задумчиво дополнил:

— Если такова твоя воля, двигайся к ней. Иного сказать не могу",biokoff,1433439434107256883
"2025-10-30,16:09:09",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Девушка немного удивилась ответу мужчины, но все же с пониманием улыбнулась на его слова. Неужто они так похожи? Она хотела бы распроситть побольше о его мире, как вдруг она услышала слабый писк. Девушка с интересом повернула голову в сторону шума и вместе с Сорном отправилась туда, находя испуганных звералюдей, что убегали от портала! Как чудно. Они наверное испугались, ибо не знали, что это. Девушка перевеля взгляд на мужчину, говоря:
|-----------------------------------------------------------------------------|

—Похоже мы смогли найти рабочий портал, хоть и выглядит он весьма нестабильным. Что будем делать, прыгнем в него или лучше как-то проверить?

|-----------------------------------------------------------------------------|",samin__,1433440681728278550
"2025-10-30,16:13:47",samin__,#0,"— Сорналиэль Алэтос —

Алэтос не верил в такого рода совпадения. Вполне возможно что они двигались к нему инстинктивно как к источнику маны? Но портал и вправду выглядел крайне нестабильно. Мана... почти что не чувствовалась. Мужчина медлено подошёл к нему, а после стал понемногу вливать в него свою ману, чтобы не разорвать столь нестабильную цепь. Нужно было как-то проверить куда он ведёт, да и вообще безопасен ли он? Тьма вокруг мужчины стала сгущаться. Кажется он задумал что-то странное. Бросить в него одного из зверолюдей?",biokoff,1433442608218374307
