Date,Username,User tag,Content,Mentions,Reply to
"30.08.2026 22:05:51","Лойд Фронтера","#0000","— Лойд Фронтера —

Парень усмехнулся не видя подвоха отвечая:

— Да... ему ничего в этой жизни не нравится, тут не удивлён

Однако заметив как девочка одевается, парень отвернулся говоря Ксавьеру:

— Напомни купить сегодня пижаму... кхм...

Взяв пример с девочки, парень потянулся, вспоминая как каждый его день начинался с разминки, однако сейчас он был не в лучшей форме от чего
Samin [RO],  — 20.03.2026 1:32
— Лойд Фронтера —

Вот теперь парень точно понял что был втянут в какую-то историю. С демонами водиться... а... так он к ним прямо сейчас и идёт. Поняв этот факт, тот улыбнулся отслонившись от дерева хотел было пойти дальше, однако ради интереса обернулся. Дерево стояло как стоит. А он надеялся хоть на что-то похожее, что вытворила Лаура а тут... просто дерево. Вот и суровая правда миров. Кто-то просто своим существованием оставляет след, а кто-то пытаясь из-за всех сил всё равно не способен ничего изменить...

Продолжая свой путь, тот хотел высказать @Азазель ещё колкостей, однако решил что сориться с ней, не в его интересах, от чего сказал заканчивая связь:

Ага, как будут новости - свяжусь. И ПОЖАЛУЙСТА в следующий раз спроси удобно ли разговаривать, иначе я даже не смогу услышать за что меня казнят. Чао!

После этого, Лойд
Samin [RO],  — 26.05.2026 1:36
— Лойд Фронтера —","",""
"30.08.2026 22:06:09","Сорналиэль Алэтос","#0000","Слушая систему, парень ещё сильнее скривился в отвращении. И когда спрашивается он сознательно пошёл на этот шаг? Ошибся - да, сознательно прописывал - нет. Просто вновь убедился что системе нет смысла слепо верить, только и всего. В целом она предупреждала, но перекладывать ответственность с себя благо Лойд умел лучше чем кто либо ещё, от чего и возникал. Про маску стало занятно, учитывая что её можно использовать как оружие моментального поражения, но вот предсказать результат невозможно. Стояло парню над этим задуматься, система ОПЯТЬ начала заниматься лукизмом, от которого парня уже тошнило, от чего аристократичный орк цикнув плюнул куда-то в сторону, теряя свою аристократичность, оставаясь посто орком

Слушая слова Айрис, парень призадумался. Это Сора и говорила ему перед уходом, так что ничего кардинально нового, но вот что она изменилась было и хорошо и плохо одновременно. Она забыла свои проёбы, так что может совершить ещё чего, поэтому нужно напомнить что она - говно, а если не поверит... заставить поверить. Однако услышав умозаключение Айрис, парень состроял задумчивую мордашку, потирая подбородок рукой и задумчиво добавил:

— Не только время отсутствия, но и порядка мира в целом. У меня уже есть пара идей и очень странно совпавших временных отрезков исчезновения Соры и происходящими странностями в мире. Плюс нужно больше узнать про ""Рай"" и ""Ад"" в целом, так-же как и про прошлую. Сейчас благо время у нас есть, так что можем этим занять, только...","",""
"30.08.2026 22:06:10","Сорналиэль Алэтос","#0000","Тут парень примолк, вспоминая что их подслушивают, от чего хотел было предложить перейти в более спокойное место, однако newSora его перебила, задавая странный вопрос. В смысле ребёнок? Ты дурная? Тут же он заметил и странное поведение Айрис, что махала смотря мимо него, от чего парень со скрипом повернулся, ожидая увидеть главу сие поселения, однако увидел @Ксавьер Асрахан , что стоял в притык к тому вообще не издавая шума, а рядом с тем была и Юки, что кажется вообще не вдупляла
Samin [RO],  — 25.06.2026 1:08
— Лойд Фронтера —

Заприметив двоицу, парень выдохнул возвращая лицу прежнее состояние, отвечая Канеки:

— Она делает артефакт, я даю чертежи, ремесленник делает здание. Тс... ещё же чертёж...

С недовольством сунув руку в сумку, парень нащупал бумагу, доставая ту из неё, перекатывая в другую руку, запуская первую за пером, однако... А? На листке появился чертёж здания, которое парень и представлял. Вылупившись на листок, тот похлопал глазами закусив губу:

Я не помню чтобы такое чертил... лунатизм?

Взяв второй лист, тот подумал о чертяже огорода и О-ЧУДО! О-ХУЕТЬ! Он появился! А на кой тогда парень тратил ночи на зарисовки и черчение?! Что за ЧИТЕРСКАЯ СПОСОБНОСТЬ?! ЛЯ! ВОТ ЧТО 1.000 РП ДЕЛАЕТ! СИСТЕМА, ОБОЖАЮ! СРАЗУ 2 НАВЫКА!

Подняв руку куда-то вверх, парень не глядя протянул листки ремесленнику, со словами:

— Вот чертежи, постарался сделать их максимально подробными, но скажи есть что-то непонятно
Samin [RO],  — 26.06.2026 13:29
— Лойд Фронтера и Ксавьер Азрахан —

Хух... ну поехали нахуй... время [13:11]... это будет тяжко!

|-----------------------------------------------------------------------------|
На удивление ремесленник всё понял... и чего тот орк говорил что он не умеет работать по чертежам? Хотя он что-то говорил о терпении... скорее всего проблема возникнет при постройке, но главное чтобы не разорвал, а там уже Ксавьер вырулит ситуацию","",""
"30.08.2026 22:06:11","Сорналиэль Алэтос","#0000","Удивившись тому, что ему махают... так ещё и Канеки что хотел того прикончить, парень спокойно развернулся, махнув в ответ, а после поплёлся через лес, прямиком к дирижаблю. Сора уже должна была дойти до Ёкаев, так что парень не собирался отставать уже...
.

Система что играла в тетрис сама с собой первую половину пути не особо мешала парню, но потом начала подбешивать, мешая сконцентрироваться на мыслях, коих было не мало. Наконец дойдя до дирижабля, парень цокнул языком. Мда... для первого не плохо, учитывая что все выжили, но вот функция ""садиться на воду"" теперь отсутствует. На полёт повлиять не должно, однако починить нужно было бы... вот и следующая работка для той глыбы, если справиться с этой частью

Зайдя внутрь, парень осмотрел внутренности, понимая что нижний этажик с мастерской можно и разобрать убирая столы и приборы в мастерскую, что скоро построят. Поднявшись на второй этаж, тот посмотрел на сидушки, почувствовав... пустоту? Совершенно один, летит биться с небожителями и спускаться в чёртову дырку, прямиком в ад... казалось бы ничего необычного, но на сколько мир стал негостеприимен. Проблема на проблеме, а хотелось бы просто пожить... как всё было просто пару дней назад, при поездке в Фомос...

Отбросив эти мысли, парень вставил вычурный ключ в вычурное зажигание и вспоминая уроки пилотирования (которых не было) стал взлетать, выставляя курс на Эльрин! 

|-----------------------------------------------------------------------------| 
Samin [RO],  — 26.06.2026 13:37
Тем временем Ксавьер уже направлялся к бару, спешным, но сдержанным шагом. Дело было неотлаженным, но не столь срочным. Зайдя в нутрь, тот сразу направился к Юки, помня что у неё есть некое кольцо, что позволит связаться с Лойдом. Подойдя к той, он сказал:

— Госпожа, не могли бы вы дать мне кольцо для связи с Лойдом. Дело срочное, от чего его вмешательство не будет лишним","",""
"30.08.2026 22:06:12","Сорналиэль Алэтос","#0000","Взяв кольцо, парень надел его на мизинец, начиная думать:

Лойд, меня слышно? Лойд?! ЛОЙД! Выйди на связь! Лойд! Лойд!

Поняв что со связью беда, тот хмыкнул, спрашивая у Юки как та связывалась с Лойдом в прошлый раз, однако не услышал объяснений, а лишь то, что перед сообщением нужно сказать... Пшшш...

Вылупившись на кольцо, а после на девочку, парень стыдливо прислонил руку к своему прекрасному лицу, закрывая его проговорил вновь:

Пшшш: Лойд?

|-----------------------------------------------------------------------------|
Samin [RO],  — 26.06.2026 14:03
Лойд же что уже направил правильный курс, начал сверяться с приборами как вдруг ему почесали мозг. Приторное шипение на ушко заставило того дёрнуться, от чего он чуть не опрокинулся со стула, сразу понимая что за голубоволосое говно его беспокоит:

РАЦИЯ: ТЫ ЧЕГО НА МЕНЯ ШИПИШЬ?! Я ЧУТЬ НЕ ПЕРЕВЕРНУЛСЯ! А ЕСЛИ БЫ Я В ВОДУ УПАЛ?! ТЫ БЫ ЧТО ДЕЛАЛ?! А!

Ксавьер чуть скривил лицо, слыша ОР, жалея что кольцо всё-же сработало... однако выдохнув всё так-же спокойно продолжил:

Пшшш: Я бы и рад не делать столь постыдной вещи, однако без этого польцо не работает... странная технология, но сейчас не об этом. Я говорю с вами, так как возникла одна сложность...

Услышав вновь приторное шипение на ушко, парень скривился, отвечая в колечко:

Рация: Ну чего опять? Если что тот булыжник я послал. У него мой чертёж, так что проследи чтобы он построил всё как надо. Там и для животных нужно и...

Пшшш: НЕТ! Всё куда хуже. Бибон перестарался и вырубил часть леса

Рация: Ай... хватит шипеть, говори всё одним сообщением... ну и? Я ему сказал лес проредить, чтобы материалов больше было. Он справился, в чём проблемы?

> ПШШШШШШШШ: ДА ДАЙТЕ ДОГОВОРИТЬ! Он срубил часть леса! Под частую! Всё! Поляна! Из-за чего теперь деревню проще найти. Демон с инструментом опасается что деревню могут раскрыть в ближайшие часы","",""
"30.08.2026 22:06:13","Сорналиэль Алэтос","#0000","В этот раз парень реально перевернулся на стуле, однако быстро вспомнив к чему это может привести встал вцепившись в штурвал не забывая про управление:

Рация: Чего?! Он вообще конченый?! Поляну выдолбил?! Так! Во первых дай ему по заднице, а ещё... ну... придумай что ни будь!

Пшшш: Это не понадобится, мисс со странным музыкальным инструментом уже этим занимается, а что на счёт вариантов действия, на счёт этого я и связываюсь. Варианта всего 2, это восстановить тес, что за это время сделать невозможно и переезд. На счёт второго я и хотел с вами поговорить
 
Samin [RO],  — 26.06.2026 14:18
Всё что я писал альше СТЁРЛОСЬ, ТАК ЧТО ДЕЛАЙТЕ x2


Лойд немного выпал из реальности:

СУКА! Только стояло подумать что всё складывается хорошо и НА ТЕБЕ! Спасибо, хорошо. Только нашёл строителя, как нужно переносить деревню... хотя нет, тут уже скорее бросать! Неловко вышло... Хуй тебе, а не свидание! Морда бобриная! Так, а куда? В деревню в которой я уже был? Нет... не дело, они там друг друга перебить могут, да и не примут... куда-то в лес? Могу найти по следам церковники... ммм... НЕТ! НУ НЕХОЧУ ТУДА!!!

Рация: Ладно, понял. Веди их в дикие земли. Да, это самое опасное место на этом материке, но мы с Лаурой покумекали и сделали так, что теперь тамошние опасности нам подчиняются, так что считай защитники, успокой там народ как нито и отправь туда... в целом всё. Я сейчас вхожу в турбулентность, так что пока что не буду на связи... ПОКА!

Договорив, парень спешно снял кольцо, горько выдыхая. Придётся делать переворот стола куда раньше... неприятно, но это того стояло. Зная Ксавьера, ему не потребуется много времени чтобы собрать народ, так что нужно было спешить, главное чтобы не одна фраза не попала в кольцо, от чего парень положил его на приборную панель, начиная переворот с самого знакомого для него ублюдка, а именно Бугая:","",""
"30.08.2026 22:06:14","Сорналиэль Алэтос","#0000","Здорово! Кусок мертвечины! Приказ: По делу скажи почему ты не в восторге от ""договора"" и что вообще за ""договор"". На ответ тебе минута, поехали

Ксавьер в этот момент попытался ещё несколько раз связаться, ведь вопросов у него было НУ ОЧЕНЬ МНОГО, однако никто не отвечал, от чего он выдохнул, направившись к бармену, говоря той:

— Извините за беспокойство, но что вы знаете о ""диких землях""?

Пока что он решил зайти из далека, чтобы не наводить паники

Вот так я решил пока что разморозить ветку Ксавьера и начать переворот понемногу, чтобы сложно не было. Ну а время, когда я дописал [14:17] ПИЗДЕЦ Я ЗАЕБАЛСЯ!
Samin [RO],  — 28.06.2026 23:13
Недобитый враг, всегда возвращается с ножом
Samin [RO],  — 01.07.2026 10:38
— Бригада —

Тут уже выпали все звери, начиная догадываться как она это делает:

— Подон-под-подон! [Нет, ну это же точно не совпадение! Она единственная кроме Лойда кто нас понимает, пусть и от части]

— Бибон [Ну да... меня это конечно напрчгает, но... а у нас вообще есть язык? Я думал мы просто кричим и как-то понимаем друг друга]

— Подон [Ну конечно! Мы ведь... а... точно, ты же приëм...]

Тут прилетел подзатыльник уже хомяку от гусеници что ляцнула того хвостом сказала:

— Колокольчик [А ну тихо! Вы отвлеклись от темы. Будем считать что
Samin [RO],  — 06.07.2026 16:38
Я вообще не собирался выводить @Ксавьер Асрахан , просто думал что проверю и продолжу ветку


— Бригада —

Спрыгнув с рук и головы, зверьки выстроились чуть поодаль от девочки, чтобы было удобнее разговаривать:

Ох, вот в этом вопросе сейчас раскроется бригада


Даже системные зверьки доподлинно не знали что случилось при переписи, однако догадывались до причины состояния Лойда, что только недавно взял себя в руки, а вот Бибон слышав разговор с Лаурой понимал всё, однако был не на столько тупым, чтобы говорить правду, лишь начиная разговор с фразы:","",""
"30.08.2026 22:06:16","Сорналиэль Алэтос","#0000","— Бибон [Да ты права, он и правда ведёт себя иначе при тебе]

— Подон [Бибон!]

— Би-бибон [А чего? Скажите что нет? Вы же это и сами видите. Я понимаю почему, но всё равно это факт]

— Колокольчик [Не слушай его... эм... понимаешь, он не принимает твоё существование ""в штыки"". Скорее просто беспокоится за тебя больше чем за кого бы то ни было]
Samin [RO],  — 17.07.2026 1:25
— Ксавьер Азрахан —

Услышав размышления карателя, парень покивал, начиная идти двумя шагами сзади того, чтобы не попадать в поле обозрения, что скорее всего было прочитано, от чего тот всё-же стал идти рядом, думая как действовать, если народец ещё не ушёл
Samin [RO],  — 20.08.2026 21:24
Основные положения
Терменалогия:
Лойд Фронтера - существо, являющееся владельцем и пользователем Системы - далее ""Пользователь""

Нежить, души и иные существа, которые находятся в данный момент под контролем ""пользователя"" после прошлого применения этой способности - далее культисты

Прошлая Королева Ёкаев, находящаяся в настоящий момент в заточении - далее ""Прошлая королева""

Некий барьер, удерживающий ""прошлую"" внутри дерева — далее ""Печать""

Условия выполнения
Изменения в мире должны примениться незамедлительно, после того, как пользователь отпустит перо, которое держит в руке на момент написания этих строк. Изменения не должны затрагивать прошлое этого мира никаким образом, будь то косвенное или прямое вмешательство в историю. Все изменения вносятся в настоящее время, меняя мироздание и все вытекающие моменты, которые могут потребоваться, затрагивая только и исключительно то, что будет необходимо для применения изменений

Изменения
Изменение работы ""печати""
""Печать"" становится нерушимой никаким образом. Физические, магические, божественные, духовные и иные воздействия на печать нивелируются, укрепляя её.","",""
"30.08.2026 22:06:17","Сорналиэль Алэтос","#0000","Пользователь получает исключительное право по собственному осознанному желанию устанавливать, снимать и повторно устанавливать Печать. При снятии печати, существо внутри может свободно выйти из своего заточения, однако в случае, если пользователь пожелает восстановить печать, та появляется с свойствами, что были описаны выше, а сущность, что была там заточена перемещается в заточение

Никакое иное существо, сила, способность, магия, артефакт, закон мира или иная форма воздействия не получает права изменить состояние Печати

Воскрешение Ёкая
Ёкай, которого убила Сора Райден, при помощи своего меча, должен возродиться, как будто его убили обычным оружием. Возрождение должно произойти согласно действующим законам этого мира, со всеми вытекающими последствиями для самого мира. Сам Ёкай должен занимать свою бывшую ""должность"" и отвечать за эту отрасль, а именно ""мирная жизнь"". Всё остальное, согласно протоколу воссоздания Ёкая, который предписан мирозданием

Статус ""Пользователя"" в этом мире
В данный момент, в связи с прошлой переписью, ""пользователь"" стал частью этого мира, как будто был изначально в нём рождён. Отныне, статус пользователя вновь должен стать ""иномирец"", как и был до этого, оставив родным миром - мир в котором было рождено тело Лойда Фронтера, третьесортного персонажа из веб новеллы ""Рыцари железа и крови"". При этом в самом мире и его истории или устройстве ничего не должно измениться. ""Культисты"" так-же должны слушаться ""пользователя"" и выполнять его приказы, помня нынешнии правила, который пользователь установил ранее и беспрекословно соблюдая их","",""
"31.08.2026 11:30:41","samin__","#2997","— Лойд Фронтера —

Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 12:25:20","Лойд Фронтера","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 12:26:06","Айрис Янг","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 12:26:40","Серис","#0000","Я СДЕАЛЛ ЭТО!","",""
"31.08.2026 12:37:03","Лойд Фронтера","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 12:37:28","Лойд Фронтера","#0000","мда...","",""
"31.08.2026 12:37:35","Сора Райдэн","#0000","аываы","",""
"31.08.2026 12:38:40","Пиздец","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 12:43:02","Айрис Янг","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:25:40","Лойд Фронтера","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:25:51","Лойд Фронтера и Айрис Янг","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:25:56","Лойд Фронтера","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:26:03","samin__","#2997","— Лойд Фронтера чегось —

Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:26:23","samin__","#2997","— Серис —","",""
"31.08.2026 13:26:29","Серис","#0000","Хай","",""
"31.08.2026 13:27:03","Серис","#0000","ахвыхаы","",""
"31.08.2026 13:27:08","samin__","#2997","— Лойд Фронтера чегось —

Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:27:13","Лойд Фронтера","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:36:00","samin__","#2997","— Лойд Фронтера чегось —

Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:36:06","Лойд Фронтера","#0000","Парень усмехнулся не видя подвоха отвечая:","",""
"31.08.2026 13:36:15","Серис","#0000","Ась","",""
"31.08.2026 13:36:20","samin__","#2997","— Серис и Лойд Фронтера —","",""
"31.08.2026 13:36:28","Серис и Лойд Фронтера","#0000","Проверка","",""
"31.08.2026 13:44:19","samin__","#2997","— Лойд Фронтера чегось —","",""
"31.08.2026 13:44:24","samin__","#2997","— Лойд Фронтера чегось —

вфы","",""
"31.08.2026 13:44:33","Лойд Фронтера","#0000","вфы","",""
"31.08.2026 13:44:55","Серис и Лойд Фронтера","#0000","Проверка","",""
"31.08.2026 13:45:22","samin__","#2997","— Серис и Лойд Фронтера и Айрис Янг —","",""
"31.08.2026 13:45:29","samin__","#2997","— Серис и Лойд Фронтера и Айрис Янг —

А так?","",""
"31.08.2026 13:45:45","Серис и Лойд Фронтера","#0000","А так?","",""
"31.08.2026 13:45:51","samin__","#2997","— Серис и Лойд Фронтера и Айрис Янг —

А так?","",""
"31.08.2026 13:57:32","Серис, Лойд Фронтера & Айрис Янг","#0000","А так?","",""
"31.08.2026 13:57:44","samin__","#2997","— Серис и Лойд Фронтера и Айрис Янг и Розалия Зипл —

А так?","",""
"31.08.2026 13:58:11","Серис, Лойд Фронтера, Айрис Янг & Люциус Гарсия","#0000","А так?","",""
"31.08.2026 14:00:07","Люциус Гарсия, Лойд Фронтера, Леонард Моретти, Ксавьер Азрахан, Розария Зипл,...","#0000","ПОСТ ЗА ВСЕХ ПЕРСОВ!","",""
"31.08.2026 14:01:35","Люциус Гарсия, Джон Дейви Харрис, Ян Кай & Розария Зипл","#0000","Че","",""
"31.08.2026 14:02:26","Люциус Гарсия, Джон Дейви Харрис, Ян Кай, Розария Зипл & Готфрид Грейв","#0000","АВЛЫ","",""
"31.08.2026 14:03:48","Лойд Фронтера","#0000","А так?","",""
"31.08.2026 14:05:00","samin__","#2997","/rp Лойд фронтера
авыфа","",""
"31.08.2026 14:05:29","samin__","#2997","Привет!","",""
"31.08.2026 14:13:41","Сиэль","#0000","Интересно","",""
"31.08.2026 14:21:23","Лойд Фронтера","#0000","Ладно, допустим","",""
"31.08.2026 14:24:55","Серис","#0000","А этот вариант остался?","",""
"31.08.2026 14:27:23","samin__","#2997","Лойд Фронтера Тут идёт текст вашего ролевого поста. Переносы строк через Shift+Enter работают отлично!","",""
"31.08.2026 14:27:29","Лойд Фронтера","#0000","Тут идёт текст вашего ролевого поста.
Переносы строк через Shift+Enter работают отлично!","",""
"31.08.2026 15:24:47","samin__","#2997","— Лойд Фронтера —

Да","",""
"31.08.2026 15:25:27","Лойд Фронтера","#0000","Тест","",""
"31.08.2026 15:26:02","Лойд Фронтера","#0000","Тест","",""
"31.08.2026 15:26:25","Razlom","#5694","","",""
"31.08.2026 15:27:21","Razlom","#5694","🚀 **Пакетный экспорт завершён!**
Репозиторий: **[SaminCodes/raz_storage](https://github.com/SaminCodes/raz_storage)**

• <#1491405553828761642>: ⚠️ Не настроена переменная GITHUB_TOKEN в файле .env","",""
"31.08.2026 20:31:07","Лойд Фронтера","#0000","АЛОАВЫР","",""
"31.08.2026 20:31:36","Ян Кай","#0000","Я могу писать что угодно","",""
"31.08.2026 20:31:56","Лойд Фронтера и Ян Кай","#0000","Ну прикольно","",""
"31.08.2026 20:49:40","Razlom","#5694","","",""
"31.08.2026 20:50:57","Razlom","#5694","🚀 **Пакетный экспорт завершён!**
Репозиторий: **[SaminCodes/raz_storage](https://github.com/SaminCodes/raz_storage)**

• <#1491405553828761642>: ⚠️ GitHub API error 403: {""message"":""Resource not accessible by personal access token"",""documentation_url"":""https://docs.github.com/rest/repos/contents#create-or-update-file-contents"",""status"":""403""}","",""
"03.09.2026 17:17:35","samin__","#2997","| Лойд Фронтера

Ля прикол","",""
"03.09.2026 17:18:21","Лойд Фронтера","#0000","Ля прикол","",""
"03.09.2026 21:09:49","Razlom","#5694","","",""
