Date,Username,User tag,Content,Mentions,Reply to
"2026-05-13,01:00:27",samin__,#0,"— Ëтун Модерака Дракхельм —

Когда над тушкой перестали измываться, тот с усилием перевернулся на задницу, принимая сидячее положение. Было неприятно... нет было пиздецки больно, однако боль отступила на второй план, когда тот увидел как незнакомку отправляют в космос, а после спускают на землю. От такого зрелища тот даже простил улыбаку. Ну как простил... забыл то как он сломал дверь, не более. Усмехнувшись с этого зрелища, тот ехидно прошептал:

— Ой, не смогла уйти из-за моей внеземной привлекательности? Понимаю-понимаю, не каждый день видишь столь привлекательную задыхающуюся тушу, я бы и сам мимо не прошëл",biok_ymer,1503877113638289580
"2026-05-13,01:04:04",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Благородная дева взнизашла до потугов тела, слушая его едва уловимую речь, а после посмотрев на него взглядом сожаления, сказала:
|-----------------------------------------------------------------------------|

—Ты прав, я не могла устоять от твоей харизмы побитой туши... Ни то что я говорю что ты не хорош, скорее противника ты выбрал...
/Глянув на великана:/ не по габаритам... Кхм, ну и как зовут эту ""великолепное"" тело?

|-----------------------------------------------------------------------------|",samin__,1503879557881659502
"2026-05-13,01:08:40",samin__,#0,"— Ëтун Модерака Дракхельм —

Парень глухо посмеялся, от чего поперхнулся. Сделав небольшую передышку он прикрыл рот, а после почти что спокойно сказал:

— Тут ты права... скажем... честь не поделили. Меня зовут Ëтун Модерака Дракхельм

— Ну а как зовут любительницу мучить а не лечить?

Парня не слабо позабавило, что его юмор кто-то воспринял, от чего тот продолжил жить в своëм духе, а именно колоться как и всегда",biok_ymer,1503880468259410021
"2026-05-13,01:40:34",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Шаман не особо понимал отчего говоря про колечить а не лечить тот смотрел в её сторону, однако все же та решила ответить вместо бугая, раз уж бедолага и зрения уже лишился:
|-----------------------------------------------------------------------------|

—Ох бедняга, надеюсь тебе полегчает, а для этого я пожалуй для тебя скажу свое сладкое и красивое имя. Имя мне Сив, фамилия ветки Сигурд, а принадлежу семейства Блэрс. Ученица великого шамана ветки Морнвейт. Рада с тобой познакомиться Ётун Модерака ""Дракхельм"". Судя по твоему имени и состоянию ты как и я также из крайнего семейства. Но ты не переживай в нашей работе многие и не смотрят на ветки, а больше предпочитают зациклить внимание на роду. Но знаешь, даже учитывая твою ""ответвленность“ ты неплохо выглядишь, я бы даже могла отметить, что весьма мужественно и ""сильно"". Надеюсь поладим.

|-----------------------------------------------------------------------------|",samin__,1503881626889752577
"2026-05-13,19:29:12",ktoia,#0,"|-----------------------------------------------------------------------------| 

От сказанного Сив про ""мужество"" и ""силу"" Ётуна улыбаха не удержался и громко заржал. Этого парня назвали мужественным и сильным? Пфхах! Ну умеет баба льстить. Так он про ржал с полминуты, идя попутно к беловолосому, который стоял, скрестив руки и хмуро пялил на Гревора, ожидая когда улыбаха успокоится. И о чудо - оглушительный хохот закончился. Встав чуть поодаль от парочки, громила облегчённо вздохнул и сказал:  

— Хох... уф..... Ладно, хорошо, это было очень хорошо. Мкхм. Вижу, познакомились - замечательно.  

Эдос покосился на великана и коротко бросил:  

— Начинай уже, не забыл, что нам ещё в другое место ехать.  

Цокнув, Грейвар поднял руку и потёр шею, после чего той же рукой залез под шубу, доставая конверт. Медленно раскрывая его, он взмахнул этим письмом, чтобы разгладить углы и затем улыбаха начал зачитывать:  

|-----------------------------------------------------------------------------| 

— **Распоряжение Совета Старейшин**. Ётуну Модераке Дракхельму, опоследовательной ветви рода Дракхельм. Настоящим письмом Совет Старейшин уведомляет: ввиду происхождения твоего рода, а также обстоятельств, связанных с деяниями твоего покойного отца, по решению Совета тебе предоставляется возможность вернуть честь и достоинство своему семейному древу через службу Северу. Считай это не наградой и не доверием, а милостью **предоставленной единожды**. В течение последних недель на землях Греймхорн, близ приграничного города **Кальдварн** происходят события требующие вмешательства. Зафиксированы случаи исчезновения людей. Отмечено нехарактерное поведение зверя: стаи покидают привычные места, скот становится беспокойным, а охотники сообщают о странностях в лесах и у подножий хребтов. Помимо этого за последние недели исчезло несколько караванов, следовавших через регион. Часть маршрутов обнаружена пустой. Часть - вовсе не оставила следов. Совет считает происходящее незначительной, но все же угрозой порядку северных земель. В связи с этим **Совет Старейшин ОБЯЗУЕТ** Ётуна Модераку Дракхельма незамедлительно прибыть к месту происшествия, установить причину происходящего, доложить о её природе и искоренить угрозу. По инициативе ветви семьи **Эйрхальм Дракхельм**, в сотрудничестве с семьёй **Морнвейт Блэрс**, для выполнения данного поручения тебе будет предоставлен шаман-помощник. Участие шамана не обсуждается. Совет отдельно считает необходимым напомнить: безопасность шамана во время исполнения поручения находится под твоей ответственностью. В случае халатности, необоснованного риска, исчезновения, тяжёлого увечья или смерти предоставленного шамана, ответственность будет возложена лично на тебя. **И не только на тебя.** **Остатки твоей семьи также понесут последствия**, соответствующие ущербу, нанесённому отношениями между Дракхельмом и Блэрсами. Север уже однажды видел, к чему приводит бесчестие рода. Не заставляй нас вспоминать это вновь. Во имя порядка Севера. Во имя долга перед Дракхельмом. 

|-----------------------------------------------------------------------------| 

Улыбаха нахмурился, опять провёл глазами по началу текста и, слегка махнув бумагой, сказал:  

— А. Так это ты должен был прочитать..... Пхах. Впрочем, вы все услышали. Так же я, Грейвар Сторк Дракхельм, вместе с Эдосом Морнвейтом Блэрс были назначены вашим сопровождающим до места прибытия... Думаю, у вас могли возникнуть вопросы. Слу-ша-ю.

|-----------------------------------------------------------------------------| 

||<@&1503426398780395520> <@&1503427258998853804>||",,
"2026-05-13,20:00:15",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Слушая рассказ та искала дырки в рассказа и найдя достаточно ехидно свистнула, вертя в руках посох та довольная подошла поближе к улыбахе, говоря:
|-----------------------------------------------------------------------------|

—Тоесть вы хотите сказать, что нам нужно разобраться в исчезновениях о коих ни слуху ни духу, лишь вдвоём, с вашим сопровождением~? В силе и влиянию вас я не сомневаюсь, однако... Хехе, а вам точно нужен баласт ввиде нас? Или точнее... /Девушка с усмешкой посмотрела на парня:/ его?

/Та демонстративно наклонилась головой в его сторону и указав посохом на свою голову, та сказала:/
-Да и моя головушка важнее правещего рода? А вы интересную проверку ему придумали! И лидерства и работа в команде! Однако...

/Закончив изгибаться та вновь встала ровно, смотря на двоих уже серьезно, указав посохом на них:/
-С какой стати мне в этом участвовать? В отличии от него меня тут ничего не держит. Да, у меня есть тут славный братец и целых два представителя главенсвеного рода однако...

/Тут исказилась в скучной гримасе:/
-Это не моё дело. Да и как я поняла моё без участие скажется лишь на нём, отчего я ничего не теряю.

/Закончив представление, девушка ожидала хоть какого-то ответа, однако заступник к тому моменту оживился <@&1503426398780395520> ./

|-----------------------------------------------------------------------------|",ktoia,1504158582671675464
"2026-05-13,20:32:16",samin__,#0,"— Ëтун Модерака Дракхельм —

Как только оглушительный смех раздался по комнате, парень с прищуром посмотрел на улыбчивую задницу, явно будучи не в восторге от его реакции. Он и само понимал что слова о ""Мужестве и силе"" были ложью, однако даже так до этого момента те растеклись как мёд по его душе. 

Сказать что парень прифигел, ничего не сказать. 2 дня назад жизнь текла своим чередом... фигово, но стабильно фигово. А тут всё перевернулось с ног на голову. Какого чёрта старики вообще лезут в его жизнь? **Милость** тьфу. С одной стороны паренёк всегда мечтал о том, что ему дадут возможность исправить ошибки своего горе - папаши, однако представлял это немного иначе. Как-то... более официально что-ли, а не валяясь в собственной крови на полу какого-то чёртового захолустья. Тот не был в восторге от этого известия, да и не ожидал что прозвучит нечто подобное, однако даже не допускал мысли противиться приказу, не ради себя, так ради своей матушки, тем более что ему недвусмысленно намекали, что **второго шанса не будет**

С осознанием столь простой истины парень стал вслушиваться в суть дела, которое мягко говоря звучало как ""убой"". Несколько недель около границы в близь городка **Кальдварн ** исчезали люди, странно вели себя животные, а так-же без следа исчезали целые караваны. Тот даже не предполагал в чём может быть дело, однако точно понимал что животные не покинут свои пристанища так просто, а значит дело было серьёзным и уж точно ему не по зубам

И стояло тому об этом подумать, как ему сверху навалили балласт, который даже нельзя было скинуть! Эти уроды в открытую давили на единственное что у него осталось, от осознания сложившейся ситуации, парень стиснул зубы, явно крайне не довольствуясь тому что вокруг него происходило, пытаясь придумать как выкрасться и не подвергнуть опасности свою кровь. ""Долг перед Дракхельмом... если бы они ему что-то давали кроме тумаков, то могли бы и требовать, а так.. это звучало ДО УЖАСА не справедливо""",ktoia,1504158582671675464
"2026-05-13,20:32:18",samin__,#0,"Так ещё и оказалось, что эта сучья двухметровая туша - Сторк Дракхельм. Этому известию парень ни чуть не удивился. Верхушку клана он себе так и представлял в кошмарах, только вот этот стоял прямо перед ним, ожидая его вопросов... что бы такого задать... на всё он отвечать уж точно не ответит... нужно подбирать выражения, ведь когда на кону честь и угрюмость - одно дела, а вот жизнь матушки... совсем иное...

Однако парень не успел выдавить из себя хоть, что-то как вверенный ему друид пошёл в разнос. По началу тот был рад что ему выиграют время чтобы просто свыкнуться с мыслью, однако это было до того момента, как та открыла рот. Цикнув на слова мелкой суки, тот и сам знал что балласт ещё тот, однако выдохнув опёрся о колено, начал привставать, отвечая:

— Ну... быть может ты в чём-то и права. Я бы и сам с радостью выполнил всё вышеперечисленное в одиночку, однако... решать не мне, да и никому из нас

/Начал говорить, чуть ниже/
— ""Участие шамана не обсуждается"", а вот с ними спорить бесполезно... Хех...

Говорить нужно было осторожно, тут был её брат, что уж точно впряжётся если как-то её задеть, от чего приходилось терпеть, что Ётун научился делать ещё давно:

— Правда видимо твоя голова ценится не сильно, раз её вверили такому как я. Сочувствую~

— Чтож... у меня 3 вопроса: Есть ли вариант отстранить от этого дела шамана? Когда выдвигаемся? Как на месте мне доказать что я Дракхельм, чтобы меня послали после второго слова, а не первого?

После сказанного, тот протянул руку к письму, как будто ребёнок тянется за конфеткой, хоть бы по рукам не дали",,
"2026-05-13,22:26:18",ktoia,#0,"|-----------------------------------------------------------------------------|

Пара парней стояла, слушая вопросы и мысли подопечных. Лицо менялось только у улыбахи - с улыбчивого на более обычное, серьёзное. Когда Ётун замолчал, Грейвар взглянул на Сив и начал:

— Мм... Нет, Сив тебя...

В этот момент Грейвара перебил Эдос, который сделал шаг вперед и начал говорить наперекор Грейвару. Тот замолчал и тоже стал слушать.

Эдос сначала взглянул на Ётуна.

— Отвечая на твой первый вопрос /Он задержал серьёзный взгляд на Сив/ И твой. Сив Сигурд Блэрс, твоё назначение на данное мероприятие инициировала лично семейная ветвь Морнвейта, а если говорить ещё конкретнее - господин Хальдор Морнвейт Блэрс. Именно он выдвинул твою кандидатуру. Конечно, у многих возник вопрос ""почему?"", однако слова господина Хальдора стали последними в этом решении.

Грейвар перебил:

— Поэтому ты, баба, должна помогать Ётуну в его пути очищения кровушки. По крайней мере, пока не поступит другой приказ... Что значит - варианта отстранить Сив Сигурд нет. Что касается выдвижения...

Он глянул в сторону двери, ухмылка вернулась и посмотрел на Ётуна.

— Ты и Сив отправляетесь прямо сейчас. Конечно, не пешком! Хотя очень бы хотелось! На улице уже стоит карета, которую так же милосердно предоставили Эйрхальмы... Мдмс... Что до нас с Эди - прибудем несколько позже, но это не значит, что вы можете прохлаждаться и ничего не делать в городке.

Грейвар опять засунул руку под шубку, доставая жетон, а затем глянув на него медленно снял свою вторую перчатку и шлёпнул ею в лицо Ётуна, который тянулся к письмецу, а затем и подкинул жетон туда же на пол, говоря:

— Медный жетон Дракхельма. Хах... Не корона, конечно… но местные поймут, что ты пришёл не от себя. Где-то откроют дверь. Где-то язык придержат. Где-то хотя бы выслушают, прежде чем послать. Хах...

Свернув письмецо, тоже кинул в Ётуна.

— На.

Положив руки на боки, Грейвар добродушно улыбнулся и сказал:

— Ещё что-то? Кажется, всё предельно понятно, ребятки!

|-----------------------------------------------------------------------------|

||<@&1503427258998853804> ||",samin__,1504174463649058888
"2026-05-13,22:33:03",ktoia,#0,,,
"2026-05-13,22:42:36",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Недовольная тем, что никто не повелся на её идеальную провокацию та буркнула, а после стукнув посохом сказала ничуть не боясь смотря на великана:
<@&1503426398780395520> .
|-----------------------------------------------------------------------------|

—Во первых я очень раздосадована тем, что вы не повелось на мою театральную игру, я между прочим уже подготовила речь про доверие и обман, что я идеально подхожу на роль дипломата, ведь чую ложь, но вы все не лыхом шиты, раз сдержаличь! 

/После расплываясь в доброй улыбке, та почесала голову, говоря:/
-А во вторых не ""баба"" а великий шаман, на следующую силу Хальдора Марнвейта Блерса! Отчего на первый раз прощаю, но в следующую раз я по ребячески естественно народу на вас проклятье на колики в животике!

/Злорадно улыбнувшись, та вновь вернула спокойное лицо, направляясь на выход и говоря;/
-А вообще я не хотела бы задерживать вашего столь ценного временного внимания, отчего постараюсь оправдать имя наставника и отправиться к заданию незамедлительно и да, третий пункт! Я извиняюсь если как-то нагрубила, это была проверка на ""лошка"" и вы её к радости провалили, что опроыдало ваши великие имена! Ну! Не будем медлить мой славный друг воин ""великан"" Ётун Модерака! Пройдем!

|-----------------------------------------------------------------------------|",ktoia,1504203155263721542
"2026-05-13,23:39:51",samin__,#0,"— Ëтун Модерака Дракхельм —

Парень и не ожидал ничего иного, чем сухие, полные сарказма ответы, однако когда ему в лицо прилетело перчаткой, тот недовольно прорычал с закрытыми ""ГРОМАДИНОЙ"" глазами. После в него полетел жетон, а после и письмо. Ну спасибо ""главная сука ветвь"". Напыщенности в этом существе было больше чем в западных аристократах... хотя нет, это оскорбление западных жителей!

Вновь СТЕРПЕВ мягкое отношение к себе, Ётун наклонившись поднял жетон и вторую перчатку, слушая зеленоволосую суку, которую определённо предстояло защищать... ну и за что это ему? Подобрав жетон, парень сразу сунул его за шубу, держа поближе к сердцу, а после приподнявшись сказал:

— К сожалению, я вынужден с тобой согласиться... от этой **бабы** пока что не отвязаться. В остальном всё понятно

> Точно будут бухать в каждой попавшейся таверне... вот и ""опоздают"". Ладно, нужно будет что-то придумать с этой друидкой... мэх... а как вообще с бабами общаться то? ""Нельзя бить... по лицу..."" а куда тогда?

С этими размышлениями, парень направился на выход, натягивая перчатки на руки, проваливаясь друмя пальцами в одно отделение, на прощание говоря:

— Ладно, получается до встречи... надеюсь НУ ОЧЕНЬ СКОРОЙ...

||<@&1503427258998853804> ||",ktoia,1504203155263721542
"2026-05-13,23:42:02",ktoia,#0,"# Глубокая ночь. Улицы приграничной деревеньки Дракхельма.

Ночь давно перевалила за ту черту, когда даже самые упрямые трактиры начинают тушить окна, а люди предпочитают не высовываться без причины. Снег валил густо и косо. Поселение было небогатым. Не тот север, где стоят длинные дома влиятельных семей, а обычная суровая окраина земель Дракхельма - место, где люди живут потому что должны, а не потому что хотят.

Камень здесь соседствовал с деревом. Низкие дома местами перекошенные от времени, подпирали друг друга тяжелыми бревнами. Крыши утонули под слоем снега, а на углах висели длинные сосульки, поблескивающие в тусклом свете фонарей. Над дверями лениво поскрипывали вывески: кузница, лавка меховщика, дешёвая харчевня, мастерская.

Людей почти не было. Однако врямо у дороги стояла карета.

Тяжелая, северная - сделанная для того, чтобы пережить метель. Перед ней спокойно стояла крупная северная лошадь - широкая, лохматая, с густой гривой. Из ноздрей валил тяжелый пар, копыта лениво переступали по снегу. Кучер укутанный в белые ткани и мех сидел впереди почти неподвижно. Снег уже давно начал оседать на его одежде, но тот будто не замечал мороз! Лишь иногда переводил взгляд на лошадь, проверяя упряжку или тихо постукивая пальцами по поводьям....",,
"2026-05-13,23:50:04",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Леди аристократично выходя из здания вдохнула свежего воздуха, а после увидив бедолагу подошла к нему, радостно говоря:
|-----------------------------------------------------------------------------|

—Ох славный и терпеливый Кучер! Жалуйте, ваше терпение окупилось и мы пришли, дабы не занимать больше вашего здоровья. Надеюсь на славную дорогу с вами! А кобылка у вас, а корета, ух, загляденье!

/Если ту не остановить, она продолжить тянуть время, хваля все на его повозке, в том числе и бедолагу <@&1503426398780395520> ./

|-----------------------------------------------------------------------------|",ktoia,1504222212012376164
"2026-05-13,23:55:26",samin__,#0,"— Ëтун Модерака Дракхельм —

Парень, выходя из здания слегда втянул шею в тёплую, тяжёлую шубу, что работала на него как неплохой такой утяжелитель. Оглядевшись по сторонам, тот увидел, как полоумная уже докапывается до людей, как будто только из леса вышло... а... ну да... точно...

Подойдя к кучеру, тот без лишних прелюдий взял бабу за шиворот шубы и волоча за собой сказал:

— Извиняй, она у меня дурная, не обращай внимания...

Продолжая тащить тушу за собой, парень залез в повозку И ТОЛЬКО ТОГДА перестал душить девушку её же шубкой",biok_ymer,1504224232022737119
"2026-05-14,00:01:02",ktoia,#0,"|-----------------------------------------------------------------------------|

Кучер - мужик с лицом, которое видело слишком много седоков и слишком мало благодарности. Невозмутимо выслушал поток лести. Он не улыбнулся, не кивнул и вообще не подал виду что хоть как-то отреагировал на ""славного"" и ""терпеливого"". Только повернул голову, когда девушку оттащили от него и проводил взглядом эту сцену, на последок коротко бросил, когда парень извинился и больше ничего не добавил:

— Бывает

Дождавшись, пока они залезут внутрь, кучер молча кивнул сам себе, тряхнул поводьями и лошадь медленно тронулись с места.

Всё. Путь начался.

||Бедный кучер.  <@&1503427258998853804>  ||

|-----------------------------------------------------------------------------|",samin__,1504225583893315788
"2026-05-14,00:05:21",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Зелень недовольно уселась на кресле повозки, после чего положив ногу на ногу положила посох рядом и скрестила ноги вместе, говоря:
<@&1503426398780395520> .
|-----------------------------------------------------------------------------|

—Ну и чего мы такие хмурые? Мы же на благое дело едем, защитить репутацию твоего семейства! Или ты может по-другому голоду нервный? Может есть хочешь? У меня есть булочка! Будешь?

/На этих слова девушка и вправду достала из внутренностей шубы немного червствый, но все же хлеб./

|-----------------------------------------------------------------------------|",ktoia,1504226994832019568
"2026-05-14,00:24:28",samin__,#0,"— Ётун Модерака Дракхельм —

Парень заняв своё место достал письмо, пытаясь развернуть его в перчатках, что были тому явно не по размеру. Укутавшись посильнее в шубу, тот наконец открыл письмо начиная то перечитывать, обращая внимание на фамилии, которые там фигурировали, однако сосредоточиться тому не дали, начиная талдычить под руку. Подняв недовольный взгляд на булку, тот сглотнул слюну и ответил:

— Нет... отраву можешь оставить себе. А в ненастроеннии я... хм... даже не знаю... наверное потому что меня подняли по середине ночи, впечатали в стену, заставили харкаться кровью, а после сказали что я должен разобраться с каким-то там делом, просто чтобы не умереть, а в напарники дали суку-друида, что кроме как языком чесать ничего толкового не показала... правда, почему же я **недоволен**?

Договорив, парень опустил взгляд на письмо, делая вид что читает",biok_ymer,1504228079244017714
"2026-05-14,00:31:12",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Девушка нахмурились на его жалкие потуги задеть её огромное эго, но все же назло отломив половину булки принялась та довольно жевать, молча смотря на того ""потуги"" быть умным.
|-----------------------------------------------------------------------------|",samin__,1504232890559496234
"2026-05-14,00:31:42",biok_ymer,#0,https://tenor.com/view/nom-eat-eating-snack-popcorn-gif-14734591,,
"2026-05-14,00:40:19",samin__,#0,"— Ётун Модерака Дракхельм —

Увидев как девушка начала жевать хлеб, тот откровенно пожалел, что отказался от угощения, ведь живот не видел ничего кроме затхлого воздуха вот уже сутки. Прикинув что это может быть ловушка, что яд остался в другой, не надкусанной половине, парень привстав выхватил начатый кусок начиная его жевать, говоря с набитым ртом:

— Ну и? Что наш ""великий"" шаман умеет? И вообще... а чего шаманы делают? У деревьев дорогу спросить можешь?",biok_ymer,1504234583439314965
"2026-05-14,00:40:24",samin__,#0,https://tenor.com/view/nom-eat-eating-snack-popcorn-gif-14734591,,
"2026-05-14,02:20:51",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Ожидаемо кусок был украден варваром, отдано та не расстроившись спрятала остатки хлеба обратно, смотря на того и говоря:
|-----------------------------------------------------------------------------|

—А теперь мы решили все же пойти на разговор? Хех, ну а если ты хотел сделать непрямой поцелуй мог бы прямо сказать~. Хехе, приятного, жуй поаккуратнее, ато ещё поперхнешься.

/Закончив первый парт, девушка меняя одну ногу на другую в своей позе, та посмотрела в окошко, говоря:/
-Хмм и да и нет. Шаманы могут связываться с духами природы, что обитают по всей округе. Однако контроль над ними, это уже вопрос практики и ""синергии"" с ними. Я лично никогда не понимала смысла в их, однако при помощи них я видела всякие чудеса, но те отчего-то не особо меня жалуют~... Хм, в теории я могу тебя усиливать.духовной связью, а также атаковать ведомством, но это требует большой концентрации(и знаний, коих нет...). Скажем я поддержка твоя, нежели самостоятельный воин. Да и как я могу забрать славу столь славного война?

/Вернув взгляд с окошка на парня та устало улыбнулась, очтего не было понятно новая игра или спрятанная правда, в куче лжи./

|-----------------------------------------------------------------------------|",samin__,1504236880151973928
"2026-05-14,11:40:09",samin__,#0,"— Ётун Модерака Дракхельм —

На удивление парень слушал бабу весьма внимательно, подмечая важные для себя детали, в особенности что её даже какие-то там духи не выносят. Про непрямой поцелуй тот и вовсе не понял, явно не имея понятия о чём та говорит. Значит его могут усиливать... а сама себя чего не усилит тогда? А чего он вообще об этом думает, а не говорит? Да и на оскорбление та не повелась, значит можно просто сбавить темп

Протолкнув кусок хлеба внутрь себя, тот постучал по другие, а после ответил:

— Я начиная понимать этих ваших духов... ну а почему ты не усилишь себя в таком случае? И вообще... а что за усиления? Мышцы наливаются кровью или отдышку убираешь?",biok_ymer,1504262180311404655
"2026-05-14,15:57:16",biok_ymer,#0,"—Сив Сигурд Блэрс—
|-----------------------------------------------------------------------------|
Самому бы знать... Девушка немного даже удивилась, что ту слушали, а после ответила:
|-----------------------------------------------------------------------------|

—Кхм ну, скажем облегчать движения, делая тело словно пёрышко, очистить разум там, может усилить тяжесть удара. А по поводу себя я проводник, без меня духи и помогать не станут и просто разлетятся кто куда. Поэтому я и такая умненокая, ведь духи разумные и с ними нужно уметь налаживать контакт.

|-----------------------------------------------------------------------------|",samin__,1504402930621747252
"2026-05-14,17:30:51",ktoia,#0,"|-----------------------------------------------------------------------------|

Кучер, до этого хранивший молчание, наконец не выдержал.

— Ох, мать честная... Медовые такие речи, аж тошно стало.

Он сплюнул в сторону и дёрнул поводья.

— Ты, барышня, так продолжай - совсем парня охмуришь. 

Он замолчал, но было слышно, как он ещё что-то бурчит себе под нос, явно недовольный сладкими разговорами в своей карете.

|-----------------------------------------------------------------------------|

|| <@&1503426398780395520>  ||",,
"2026-05-14,20:09:29",samin__,#0,"— Ётун Модерака Дракхельм —

Парень слушал россказни, чуствуя что его уши начали зарастать мхом. Какие-то духи, с которыми нужно договариваться и тогда они подхватывают твоё тело, делая как перо, а если не шаман, то разбегаются. В его картину мира это не вмешалось, от чего тот решил сделать самый простой вывод. Пока не увидит - не поверит.

И только тот хотел открыть рот, как вдруг позади него раздался голос, что... поставил его в тупик сначала тот хотел сказать что-то в духе ""лучше бы просто мёду дала"", но тут прозвучала фраза, что выбила его из реальности, тот подскочив воскликнул:

— Она то?! Меня то?! Глаза разуй! Ты чего мелишь вообще?!

Было видно как тот покраснел, явно не ожидая такой подставы, однако переведя взгляд на девушку, его взгляд вдруг скользнул чуть ниже её подбородка, от чего парнишка тут же отвернулся в сторону, уставившись в окно

||<@&1503427258998853804>||",ktoia,1504491188713947217
